sistema,evento_id,motivo_rechazo,detalle,usuario_llave_origen,estacion_id,fecha_original,registro_crudo,archivo_origen,ingerido_en
CDC,20814,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 19:39:00,"{""secuencia"":20814,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 19:39:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 4"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20828,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 16:46:00,"{""secuencia"":20828,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 16:46:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 7"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20851,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 16:54:00,"{""secuencia"":20851,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 16:54:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 7"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20860,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 21:19:00,"{""secuencia"":20860,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 21:19:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Santa Catarina Pinula"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20865,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 12:32:00,"{""secuencia"":20865,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 12:32:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Santa Catarina Pinula"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20869,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 23:38:00,"{""secuencia"":20869,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 23:38:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 17"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20879,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 18:57:00,"{""secuencia"":20879,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 18:57:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2089,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 05:11:00,"{""secuencia"":2089,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 05:11:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20907,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 22:25:00,"{""secuencia"":20907,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 22:25:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 6"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20910,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 23:43:00,"{""secuencia"":20910,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 23:43:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20916,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 22:28:00,"{""secuencia"":20916,""operacion"":""INSERT"",""ts_operacion"":""2026-07-01 22:28:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2094,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 01:37:00,"{""secuencia"":2094,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 01:37:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20948,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 19:47:00,"{""secuencia"":20948,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 19:47:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20955,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 09:43:00,"{""secuencia"":20955,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 09:43:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20970,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 23:06:00,"{""secuencia"":20970,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 23:06:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 6"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20975,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 01:33:00,"{""secuencia"":20975,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 01:33:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 1"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,20998,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 23:09:00,"{""secuencia"":20998,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 23:09:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2100,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 19:06:00,"{""secuencia"":2100,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 19:06:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 6"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21009,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 03:59:00,"{""secuencia"":21009,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 03:59:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21010,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 12:09:00,"{""secuencia"":21010,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 12:09:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 9"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21015,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 09:53:00,"{""secuencia"":21015,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 09:53:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 18"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21018,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 16:23:00,"{""secuencia"":21018,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 16:23:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2102,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 23:40:00,"{""secuencia"":2102,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 23:40:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21051,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 12:40:00,"{""secuencia"":21051,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 12:40:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 9"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2106,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 23:23:00,"{""secuencia"":2106,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 23:23:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 10"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21063,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 10:29:00,"{""secuencia"":21063,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 10:29:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21073,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 03:13:00,"{""secuencia"":21073,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 03:13:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21081,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 15:45:00,"{""secuencia"":21081,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 15:45:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 9"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21094,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 23:11:00,"{""secuencia"":21094,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 23:11:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21108,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 20:22:00,"{""secuencia"":21108,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 20:22:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21129,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 10:38:00,"{""secuencia"":21129,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 10:38:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Mixco"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21173,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 20:43:00,"{""secuencia"":21173,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 20:43:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 17"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21183,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 21:52:00,"{""secuencia"":21183,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 21:52:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21188,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 10:20:00,"{""secuencia"":21188,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 10:20:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21217,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 20:55:00,"{""secuencia"":21217,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 20:55:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 10"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2123,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 04:45:00,"{""secuencia"":2123,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 04:45:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21241,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 18:42:00,"{""secuencia"":21241,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 18:42:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 18"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21243,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 09:14:00,"{""secuencia"":21243,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 09:14:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2125,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 18:27:00,"{""secuencia"":2125,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 18:27:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 4"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21255,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 21:42:00,"{""secuencia"":21255,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 21:42:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21277,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 15:03:00,"{""secuencia"":21277,""operacion"":""UPDATE"",""ts_operacion"":""2026-07-01 15:03:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 10"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,213,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-01 16:52:00,"{""secuencia"":213,""operacion"":""INSERT"",""ts_operacion"":""2026-06-01 16:52:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21302,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 10:15:00,"{""secuencia"":21302,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 10:15:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21318,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 11:57:00,"{""secuencia"":21318,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 11:57:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21321,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 23:30:00,"{""secuencia"":21321,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 23:30:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21328,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 16:01:00,"{""secuencia"":21328,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 16:01:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21330,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 22:10:00,"{""secuencia"":21330,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 22:10:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21340,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 13:38:00,"{""secuencia"":21340,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 13:38:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21352,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 09:25:00,"{""secuencia"":21352,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 09:25:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21361,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 18:38:00,"{""secuencia"":21361,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 18:38:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21387,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-01 23:27:00,"{""secuencia"":21387,""operacion"":""DELETE"",""ts_operacion"":""2026-07-01 23:27:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21410,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-02 20:21:00,"{""secuencia"":21410,""operacion"":""INSERT"",""ts_operacion"":""2026-07-02 20:21:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21418,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-02 07:28:00,"{""secuencia"":21418,""operacion"":""INSERT"",""ts_operacion"":""2026-07-02 07:28:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21453,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-02 18:27:00,"{""secuencia"":21453,""operacion"":""INSERT"",""ts_operacion"":""2026-07-02 18:27:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 12"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21461,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-02 14:17:00,"{""secuencia"":21461,""operacion"":""INSERT"",""ts_operacion"":""2026-07-02 14:17:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,21475,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-07-02 05:39:00,"{""secuencia"":21475,""operacion"":""INSERT"",""ts_operacion"":""2026-07-02 05:39:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,2148,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-04 16:35:00,"{""secuencia"":2148,""operacion"":""INSERT"",""ts_operacion"":""2026-06-04 16:35:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
